created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2007-03-24 18:08:17+00:00,12119511,,,Undefined / One Word Hashtags,0.026421814,neutral,male,,aggressive
2007-03-25 19:50:35+00:00,12593471,-121.9885719,37.5482697,Weather Extremes,0.067236197,neutral,male,1.3044682,aggressive
2007-03-25 19:50:54+00:00,12593611,-121.9885719,37.5482697,Significance of Pollution Awareness Events,0.526972156,believer,male,1.3044682,not aggressive
2007-03-26 00:02:46+00:00,12694611,-90.19789,38.62727,Weather Extremes,0.531234228,neutral,male,11.473379,not aggressive
2007-03-26 12:41:53+00:00,12951041,-1.57566,54.77676,Weather Extremes,0.735353383,neutral,male,2.1503284,not aggressive
2007-03-27 09:26:56+00:00,13515691,12.6136,56.03606,Politics,0.091009071,believer,female,4.1593566,not aggressive
2007-03-27 14:27:38+00:00,13633131,,,Weather Extremes,0.752386935,believer,male,,not aggressive
2007-03-27 15:37:30+00:00,13666631,,,Weather Extremes,0.241356524,believer,male,,not aggressive
2007-03-27 16:55:33+00:00,13704221,,,Importance of Human Intervantion,0.314571927,believer,female,,not aggressive
2007-03-27 17:00:51+00:00,13707671,,,Importance of Human Intervantion,0.036739904,believer,male,,aggressive
2007-03-27 19:10:36+00:00,13789321,-0.1276474,51.5073219,Importance of Human Intervantion,0.036739904,believer,male,1.9387677,aggressive
2007-03-28 19:31:28+00:00,14483161,,,Importance of Human Intervantion,0.049481079,neutral,male,,aggressive
2007-03-29 07:45:18+00:00,14883561,,,Seriousness of Gas Emissions,-0.534025679,neutral,female,,not aggressive
2007-03-29 10:50:29+00:00,14956551,,,Global stance,-0.103593738,believer,male,,not aggressive
2007-03-29 10:51:23+00:00,14956901,-0.12574,51.50853,Global stance,-0.074826286,believer,male,-0.3486746,not aggressive
2007-03-29 19:53:23+00:00,15297141,,,Global stance,0.43473427,neutral,male,,aggressive
2007-03-29 20:48:23+00:00,15340231,-122.04,37.37,Weather Extremes,0.079762931,believer,male,0.31127462,not aggressive
2007-03-29 20:49:08+00:00,15340691,-122.04,37.37,Ideological Positions on Global Warming,-0.021995485,neutral,male,0.31127462,not aggressive
2007-03-30 00:45:21+00:00,15516691,,,Global stance,-0.460098532,neutral,male,,not aggressive
2007-03-30 14:23:32+00:00,15924021,,,Seriousness of Gas Emissions,-0.24435275,neutral,male,,aggressive
2007-03-30 17:29:17+00:00,16042941,,,Weather Extremes,0.461001423,neutral,male,,not aggressive
2007-03-30 18:19:25+00:00,16077171,-1.1697897,54.5280386,Donald Trump versus Science,-0.450543705,neutral,male,1.0197375,aggressive
2007-03-31 00:21:49+00:00,16293981,,,Weather Extremes,0.026777294,believer,male,,not aggressive
2007-03-31 09:50:22+00:00,16484251,,,Weather Extremes,0.416173961,believer,male,,not aggressive
2007-03-31 10:30:31+00:00,16493821,-0.12574,51.50853,Weather Extremes,0.416173961,believer,male,2.0369377,not aggressive
2007-03-31 12:16:59+00:00,16521441,-80.84313,35.22709,Global stance,-0.404815036,denier,male,2.5493321,not aggressive
2007-04-01 17:40:30+00:00,17137571,-97.74306,30.26715,Weather Extremes,-0.389221657,neutral,male,0.5710355,aggressive
2007-04-01 23:29:09+00:00,17300831,-81.29867,28.94888,Weather Extremes,-0.644068473,neutral,male,1.049634,aggressive
2007-04-02 02:45:22+00:00,17387121,,,Weather Extremes,0.533814978,neutral,male,,not aggressive
2007-04-02 06:20:44+00:00,17482761,,,Global stance,-0.645551833,believer,male,,not aggressive
2007-04-02 06:30:23+00:00,17485881,,,Global stance,-0.629664588,believer,male,,not aggressive
2007-04-02 13:14:50+00:00,17640811,,,Global stance,-0.471298353,neutral,male,,aggressive
2007-04-02 14:44:49+00:00,17695541,,,Politics,-0.280403334,neutral,male,,aggressive
2007-04-02 15:14:50+00:00,17716771,,,Seriousness of Gas Emissions,-0.134423586,neutral,male,,aggressive
2007-04-02 16:54:15+00:00,17784161,,,Seriousness of Gas Emissions,-0.323525307,believer,female,,not aggressive
2007-04-02 17:14:53+00:00,17798911,,,Seriousness of Gas Emissions,-0.134423586,neutral,male,,aggressive
2007-04-02 17:16:29+00:00,17799981,-80.84313,35.22709,Donald Trump versus Science,-0.418171558,believer,male,6.6798954,not aggressive
2007-04-02 18:00:00+00:00,17822531,,,Politics,-0.024945397,neutral,male,,aggressive
2007-04-02 18:55:05+00:00,17860241,-149.680909,64.4459613,Seriousness of Gas Emissions,-0.422235322,believer,female,1.0895219,not aggressive
2007-04-02 19:59:46+00:00,17903341,,,Seriousness of Gas Emissions,0.139668865,neutral,male,,aggressive
2007-04-02 21:29:50+00:00,17965721,,,Politics,-0.32012609,neutral,male,,aggressive
2007-04-02 21:59:53+00:00,17986771,,,Politics,-0.280403334,neutral,male,,aggressive
2007-04-03 11:17:48+00:00,18367611,,,Weather Extremes,-0.07319716,denier,male,,aggressive
2007-04-03 15:22:20+00:00,18515281,121.45806,31.22222,Politics,-0.459775003,believer,female,-3.016784,not aggressive
2007-04-03 16:06:00+00:00,18545081,,,Donald Trump versus Science,-0.675989541,neutral,male,,not aggressive
2007-04-03 17:46:54+00:00,18618431,-80.84313,35.22709,Donald Trump versus Science,-0.381968519,believer,male,6.080047,not aggressive
2007-04-04 04:00:33+00:00,18963561,4.88969,52.37403,Weather Extremes,-0.471861205,believer,male,-0.2938297,aggressive
2007-04-04 13:47:20+00:00,19199281,-73.81736,40.76538,Weather Extremes,0.556216894,neutral,male,-1.6573246,not aggressive
2007-04-04 14:46:33+00:00,19237261,,,Weather Extremes,-0.337114133,denier,male,,aggressive
2007-04-04 21:31:02+00:00,19498241,,,Global stance,-0.70602601,believer,female,,not aggressive
2007-04-04 22:14:17+00:00,19520941,,,Weather Extremes,0.044559693,denier,female,,not aggressive
2007-04-04 22:17:02+00:00,19522561,-71.1056157,42.3750997,Weather Extremes,0.644909052,denier,male,-3.1403582,not aggressive
2007-04-04 23:03:31+00:00,19546561,-121.890583,37.3361905,Importance of Human Intervantion,0.190684952,neutral,undefined,2.9188802,not aggressive
2007-04-05 01:11:21+00:00,19617431,-0.12574,51.50853,Global stance,-0.085104375,neutral,male,1.2879422,not aggressive
2007-04-05 01:20:41+00:00,19622981,-0.12574,51.50853,Global stance,-0.088497742,neutral,male,1.2879422,not aggressive
2007-04-05 08:10:48+00:00,19808421,,,Importance of Human Intervantion,-0.004137024,believer,male,,aggressive
2007-04-05 08:20:30+00:00,19812331,,,Importance of Human Intervantion,0.071790412,believer,male,,not aggressive
2007-04-05 08:29:36+00:00,19815501,,,Weather Extremes,0.605246829,denier,male,,aggressive
2007-04-05 11:52:46+00:00,19892941,,,Weather Extremes,-0.27108724,neutral,male,,not aggressive
2007-04-05 14:10:38+00:00,19971951,-84.5124602,39.1014537,Weather Extremes,-0.718893323,believer,male,-8.337899,aggressive
2007-04-05 14:30:24+00:00,19984841,,,Global stance,0.106426124,believer,male,,not aggressive
2007-04-05 14:30:40+00:00,19985021,-0.1276474,51.5073219,Global stance,0.106426124,believer,male,1.2879422,not aggressive
2007-04-05 14:31:10+00:00,19985331,-0.1276474,51.5073219,Global stance,0.105339025,believer,male,1.2879422,not aggressive
2007-04-05 14:35:14+00:00,19988111,-73.81736,40.76538,Weather Extremes,0.736303797,neutral,male,-3.8080263,not aggressive
2007-04-05 17:07:33+00:00,20094221,,,Weather Extremes,-0.683634985,denier,male,,aggressive
2007-04-05 22:46:55+00:00,20330971,-112.23738,33.5806,Donald Trump versus Science,0.520455268,neutral,male,6.080231,aggressive
2007-04-06 00:00:46+00:00,20370531,,,Global stance,-0.515305714,believer,male,,not aggressive
2007-04-06 00:20:26+00:00,20381301,,,Global stance,-0.515305714,believer,male,,not aggressive
2007-04-06 06:23:01+00:00,20562801,,,Weather Extremes,-0.465919315,neutral,male,,not aggressive
2007-04-06 07:37:26+00:00,20587421,-122.6741949,45.5202471,Importance of Human Intervantion,-0.745909172,neutral,female,5.521149,aggressive
2007-04-06 08:17:31+00:00,20601381,-80.8430827,35.2272086,Donald Trump versus Science,-0.604242062,denier,male,-7.112501,not aggressive
2007-04-06 08:40:26+00:00,20610761,,,Global stance,0.522374298,believer,male,,not aggressive
2007-04-06 08:40:44+00:00,20610881,-0.1276474,51.5073219,Global stance,0.547779989,neutral,male,2.1792493,not aggressive
2007-04-06 08:41:06+00:00,20611021,-0.12574,51.50853,Global stance,0.509421986,neutral,male,2.1792493,not aggressive
2007-04-06 12:29:03+00:00,20697341,,,Global stance,-0.571199427,neutral,male,,not aggressive
2007-04-06 12:29:22+00:00,20697501,-0.12574,51.50853,Weather Extremes,0.152709579,neutral,male,2.1792493,not aggressive
2007-04-06 13:46:25+00:00,20740301,-80.84313,35.22709,Global stance,0.165912861,neutral,male,-7.112501,not aggressive
2007-04-06 14:14:00+00:00,20757381,,,Global stance,-0.226324955,believer,male,,not aggressive
2007-04-06 14:16:26+00:00,20758971,-80.8430827,35.2272086,Global stance,0.165912861,neutral,male,-7.112501,not aggressive
2007-04-06 15:15:10+00:00,20796101,,,Importance of Human Intervantion,-0.077692228,neutral,male,,not aggressive
2007-04-06 16:39:44+00:00,20851491,,,Weather Extremes,-0.448946618,believer,male,,aggressive
2007-04-06 17:29:48+00:00,20884541,,,Weather Extremes,-0.637491713,believer,male,,aggressive
2007-04-06 18:28:59+00:00,20925431,,,Global stance,-0.226324955,believer,male,,not aggressive
2007-04-06 18:55:38+00:00,20941801,-122.67621,45.52345,Ideological Positions on Global Warming,0.053380108,believer,male,5.521149,not aggressive
2007-04-06 21:20:09+00:00,21031681,,,Global stance,-0.592339638,believer,male,,not aggressive
2007-04-07 03:42:33+00:00,21231311,,,Weather Extremes,0.838355885,neutral,male,,not aggressive
2007-04-07 03:52:44+00:00,21236071,-87.65005,41.85003,Weather Extremes,0.128447422,neutral,male,-10.41621,aggressive
2007-04-07 10:03:39+00:00,21364031,,,Global stance,0.47355805,believer,male,,aggressive
2007-04-07 13:09:07+00:00,21424751,,,Weather Extremes,0.687030972,neutral,male,,not aggressive
2007-04-07 15:26:24+00:00,21490211,-97.7436995,30.2711286,Ideological Positions on Global Warming,-0.515977747,denier,male,-10.045699,not aggressive
2007-04-07 16:19:30+00:00,21519801,-96.7968559,32.7762719,Weather Extremes,0.492766695,denier,male,-10.855967,not aggressive
2007-04-07 18:46:37+00:00,21592941,-84.6824346,43.6211955,Weather Extremes,0.026929464,neutral,male,-10.344896,not aggressive
2007-04-08 01:20:45+00:00,21762071,-77.0365427,38.8950368,Weather Extremes,-0.204291067,believer,male,-9.468323,not aggressive
2007-04-08 08:10:33+00:00,21929121,-122.41942,37.77493,Global stance,0.153016178,neutral,male,0.49035195,not aggressive
2007-04-08 14:52:00+00:00,22070061,10.74609,59.91273,Weather Extremes,-0.332152981,believer,male,-2.9012914,aggressive
2007-04-08 15:54:21+00:00,22103851,18.06871,59.32938,Weather Extremes,-0.319256329,denier,male,-1.2968663,not aggressive
2007-04-08 18:15:46+00:00,22179751,-77.80556,43.11978,Weather Extremes,0.533379104,neutral,male,-8.022942,aggressive
2007-04-08 23:02:09+00:00,22324011,-121.89496,37.33939,Impact of Resource Overconsumption,-0.373595178,believer,undefined,1.1060659,not aggressive
2007-04-09 03:43:37+00:00,22474491,-122.3300624,47.6038321,Weather Extremes,-0.295039821,believer,male,-0.36782736,not aggressive
2007-04-09 13:46:05+00:00,22752861,-76.34504304,40.65294535,Donald Trump versus Science,0.372609671,denier,male,-7.734388,aggressive
2007-04-09 16:42:13+00:00,22885731,,,Weather Extremes,-0.380395326,believer,male,,aggressive
2007-04-09 17:30:57+00:00,22922041,,,Weather Extremes,0.520201166,neutral,male,,aggressive
2007-04-09 19:05:53+00:00,22989931,-118.0000166,33.6783336,Weather Extremes,-0.490404665,denier,male,0.5842899,not aggressive
2007-04-09 19:43:13+00:00,23015261,-93.09327,44.94441,Weather Extremes,-0.166837148,neutral,male,-8.400744,aggressive
2007-04-09 19:53:08+00:00,23021651,-73.81736,40.76538,Weather Extremes,0.695382645,neutral,male,-5.729244,not aggressive
2007-04-09 23:37:36+00:00,23168791,-122.0308,36.97412,Importance of Human Intervantion,-0.609793637,believer,male,0,aggressive
2007-04-10 03:40:56+00:00,23315691,-82.5001,28.75054,Weather Extremes,-0.541902872,neutral,male,-4.936377,aggressive
2007-04-10 04:00:39+00:00,23328341,-0.12574,51.50853,Significance of Pollution Awareness Events,-0.522208483,believer,male,3.838296,not aggressive
2007-04-10 04:00:58+00:00,23328611,-0.1276474,51.5073219,Significance of Pollution Awareness Events,-0.505051822,believer,male,3.838296,not aggressive
2007-04-10 04:52:01+00:00,23354181,,,Global stance,-0.165032241,neutral,male,,aggressive
2007-04-10 15:29:46+00:00,23756621,-97.77889812,30.28798555,Donald Trump versus Science,0.810729032,denier,male,-3.9269636,aggressive
2007-04-10 18:55:25+00:00,23909331,-112.237294,33.5806115,Donald Trump versus Science,0.037960824,neutral,male,2.0413299,aggressive
2007-04-10 21:39:10+00:00,24023841,-97.77889812,30.28798555,Donald Trump versus Science,0.677683088,denier,male,-3.9269636,aggressive
2007-04-10 22:10:21+00:00,24045461,-114.08529,51.05011,Weather Extremes,0.3291262,neutral,male,-1.3341184,not aggressive
2007-04-10 22:13:31+00:00,24047691,,,Importance of Human Intervantion,-0.440220748,neutral,female,,not aggressive
2007-04-10 23:48:04+00:00,24111231,-77.03637,38.89511,Ideological Positions on Global Warming,-0.256675429,neutral,male,-7.4315567,aggressive
2007-04-11 00:13:34+00:00,24126571,-122.33207,47.60621,Weather Extremes,-0.481573561,neutral,female,-1.1299026,aggressive
2007-04-11 01:20:29+00:00,24170521,,,Weather Extremes,0.019950953,neutral,male,,not aggressive
2007-04-11 09:27:27+00:00,24477281,-2.716577,51.14804,Seriousness of Gas Emissions,0.135545634,believer,male,3.1558583,not aggressive
2007-04-11 10:50:43+00:00,24526831,-1.5488245,52.839548,Seriousness of Gas Emissions,-0.15495068,neutral,male,3.4527717,aggressive
2007-04-11 14:54:48+00:00,24716861,,,Weather Extremes,0.200336572,neutral,male,,not aggressive
2007-04-11 16:54:22+00:00,24817291,-73.8174291,40.7654301,Donald Trump versus Science,0.64783447,neutral,male,-5.2090354,not aggressive
2007-04-11 18:43:08+00:00,24904371,-83.613055,42.2410562,Weather Extremes,-0.381791074,believer,female,-4.6221747,aggressive
2007-04-11 18:44:08+00:00,24905101,-86.12749,40.04282,Donald Trump versus Science,0.470084193,neutral,male,-4.151505,not aggressive
2007-04-11 20:31:30+00:00,24984051,-112.18599,33.53865,Weather Extremes,0.034235099,neutral,male,1.5049183,aggressive
2007-04-11 21:12:28+00:00,25015431,,,Weather Extremes,-0.046673391,denier,male,,not aggressive
2007-04-11 21:30:43+00:00,25029481,,,Impact of Resource Overconsumption,-0.566332093,believer,male,,not aggressive
2007-04-11 21:36:47+00:00,25034341,-122.2708,37.80437,Global stance,-0.296125895,neutral,male,-0.78183764,not aggressive
2007-04-11 21:37:18+00:00,25034551,-117.1627728,32.7174202,Weather Extremes,0.49085192,denier,male,0.23902568,not aggressive
2007-04-11 22:10:00+00:00,25058241,-122.3300624,47.6038321,Weather Extremes,-0.500791355,denier,male,-1.1299026,not aggressive
2007-04-11 22:41:54+00:00,25085361,-46.6333824,-23.5506507,Weather Extremes,0.532795605,neutral,female,0.9551321,aggressive
2007-04-11 23:03:42+00:00,25102921,-0.1276474,51.5073219,Importance of Human Intervantion,0.190048574,believer,male,3.4982057,aggressive
2007-04-11 23:41:03+00:00,25133831,,,Importance of Human Intervantion,-0.136482672,believer,male,,aggressive
2007-04-12 00:34:04+00:00,25183741,,,Donald Trump versus Science,-0.59861313,neutral,male,,not aggressive
2007-04-12 02:33:39+00:00,25288141,,,Importance of Human Intervantion,-0.136482672,believer,male,,aggressive
2007-04-12 03:40:27+00:00,25343161,-82.45843,27.94752,Seriousness of Gas Emissions,-0.456556041,denier,male,1.4757618,aggressive
2007-04-12 09:48:07+00:00,25601461,,,Donald Trump versus Science,0.849237089,believer,male,,not aggressive
2007-04-12 10:02:38+00:00,25611171,23.78712,61.49911,Global stance,-0.905735454,neutral,male,2.783339,aggressive
2007-04-12 11:21:47+00:00,25658261,,,Importance of Human Intervantion,-0.04877792,believer,female,,not aggressive
2007-04-12 11:31:37+00:00,25666871,-0.1276474,51.5073219,Weather Extremes,0.1416575,neutral,male,3.3257964,aggressive
2007-04-12 11:37:40+00:00,25670981,,,Weather Extremes,0.664764681,neutral,female,,not aggressive
2007-04-12 14:20:17+00:00,25808971,,,Importance of Human Intervantion,0.069082186,neutral,female,,not aggressive
2007-04-12 14:49:43+00:00,25838231,,,Weather Extremes,0.811372333,neutral,male,,not aggressive
2007-04-12 16:44:52+00:00,25947721,-21.89541,64.13548,Weather Extremes,0.50952099,neutral,female,3.1085508,not aggressive
2007-04-12 19:17:54+00:00,26073001,-118.24368,34.05223,Weather Extremes,-0.247698567,neutral,male,-3.2386925,aggressive
2007-04-12 20:53:14+00:00,26146761,-73.94958,40.6501,Weather Extremes,-0.674422851,believer,male,-3.828144,aggressive
2007-04-12 23:46:27+00:00,26290881,,,Importance of Human Intervantion,0.148125059,neutral,female,,aggressive
2007-04-13 05:04:12+00:00,26531331,-84.36672,46.47805,Weather Extremes,-0.71705151,believer,female,-3.0525525,aggressive
2007-04-13 08:18:18+00:00,26676391,10.7389701,59.9133301,Weather Extremes,-0.672782839,neutral,male,4.881542,aggressive
2007-04-13 12:16:25+00:00,26842671,,,Weather Extremes,0.144441264,believer,female,,aggressive
2007-04-13 15:20:48+00:00,26996081,,,Global stance,0.050391387,believer,male,,aggressive
2007-04-13 18:25:39+00:00,27161401,,,Importance of Human Intervantion,-0.361855924,neutral,male,,not aggressive
2007-04-14 01:15:09+00:00,27466631,-122.6741949,45.5202471,Weather Extremes,0.489069604,believer,male,-0.31809327,not aggressive
2007-04-14 03:35:35+00:00,27560971,,,Donald Trump versus Science,-0.313939588,believer,male,,aggressive
2007-04-14 05:12:01+00:00,27620381,,,Global stance,-0.60176612,believer,male,,aggressive
2007-04-14 08:17:38+00:00,27721431,-5.97317,37.38283,Weather Extremes,0.089851547,neutral,male,0.23158066,not aggressive
2007-04-14 09:42:51+00:00,27764811,,,Impact of Resource Overconsumption,-0.551439851,neutral,male,,not aggressive
